Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
12 MAY 2026,JSWENERGY,EQ,JSW ENERGY LIMITED       ,Listed    ,12 MAY 2026,              10.00,        1757292260,            517.95,   910189526067.00 
12 MAY 2026,JSWHL,EQ,JSW HOLDINGS LIMITED     ,Listed    ,12 MAY 2026,              10.00,          11099625,          12339.00,   136958272875.00     
12 MAY 2026,JSWINFRA,EQ,JSW INFRASTRUCTURE LTD   ,Listed    ,12 MAY 2026,               2.00,        2100001567,            272.05,   571305426302.35  
12 MAY 2026,JSWSTEEL,EQ,JSW STEEL LIMITED        ,Listed    ,12 MAY 2026,               1.00,        2445453966,           1252.30,  3062442001621.80  
12 MAY 2026,JTEKTINDIA,EQ,JTEKT INDIA LIMITED      ,Listed    ,12 MAY 2026,               1.00,         277396890,            135.60,    37612244315.10
12 MAY 2026,JTLIND,EQ,JTL INDUSTRIES LIMITED   ,Listed    ,12 MAY 2026,               1.00,         393081630,             74.80,    29394644291.40    
12 MAY 2026,JUBLCPL,EQ,JUBILANT AGRI N CON PRO L,Listed    ,12 MAY 2026,              10.00,          15152493,           1813.80,    27483591803.40   
12 MAY 2026,JUBLFOOD,EQ,JUBILANT FOODWORKS LTD   ,Listed    ,12 MAY 2026,               2.00,         659845200,            442.15,   291750555180.00  
12 MAY 2026,JUBLINGREA,EQ,JUBILANT INGREVIA LIMITED,Listed    ,12 MAY 2026,               1.00,         159281139,            712.15,   113432063138.85
12 MAY 2026,JUBLPHARMA,EQ,JUBILANT PHARMOVA LTD    ,Listed    ,12 MAY 2026,               1.00,         159281139,            988.10,   157385693445.90
12 MAY 2026,JUNIPER,EQ,JUNIPER HOTELS LIMITED   ,Listed    ,12 MAY 2026,              10.00,         222502384,            200.15,    44531627133.75   
12 MAY 2026,JUSTDIAL,EQ,JUSTDIAL LTD.            ,Listed    ,12 MAY 2026,              10.00,          85044657,            530.15,    45086424908.55  
12 MAY 2026,JWL,EQ,JUPITER WAGONS LIMITED   ,Listed    ,12 MAY 2026,              10.00,         427370389,            275.05,   117548225494.45       
12 MAY 2026,JYOTHYLAB,EQ,JYOTHY LABS LIMITED      ,Listed    ,12 MAY 2026,               1.00,         367214511,            228.65,    83963597940.15 
12 MAY 2026,JYOTICNC,EQ,JYOTI CNC AUTOMATION LTD ,Listed    ,12 MAY 2026,               2.00,         227423096,            726.00,   165109167696.00  
12 MAY 2026,JYOTIGLOBL,ST,JYOTI GLOBAL PLAST LTD   ,Listed    ,12 MAY 2026,              10.00,          19820000,             51.30,     1016766000.00
12 MAY 2026,JYOTISTRUC,EQ,JYOTI STRUCTURES LTD     ,Listed    ,12 MAY 2026,               2.00,        1193659937,             12.35,    14765573420.70
12 MAY 2026,K2INFRA,SM,K2 INFRAGEN LIMITED      ,Listed    ,12 MAY 2026,              10.00,          12618394,             54.20,      683916954.80   
12 MAY 2026,KABRAEXTRU,EQ,KABRA EXTRUSION TECHNIK L,Listed    ,12 MAY 2026,               5.00,          34972836,            231.00,     8078725116.00
12 MAY 2026,KAJARIACER,EQ,KAJARIA CERAMICS LTD     ,Listed    ,12 MAY 2026,               1.00,         159272290,           1072.60,   170835458254.00
12 MAY 2026,KAKATCEM,BE,KAKATIYA CEM SUGAR &IND L,Listed    ,12 MAY 2026,              10.00,           7773858,            124.65,      968933661.10  
12 MAY 2026,KALAMANDIR,EQ,SAI SILKS (KALAMANDIR) L ,Listed    ,12 MAY 2026,               2.00,         153366112,            108.35,    16615684574.10
12 MAY 2026,KALANA,ST,KALANA ISPAT LIMITED     ,Listed    ,12 MAY 2026,              10.00,          13039185,             22.55,      294033621.75    
12 MAY 2026,KALPATARU,EQ,KALPATARU LIMITED        ,Listed    ,12 MAY 2026,              10.00,         205913993,            379.25,    78092881845.25 
12 MAY 2026,KALYANI,BE,KALYANI COMMERCIALS LTD  ,Listed    ,04 JUL 2025,              10.00,           1000000,            138.10,      138090000.00   
12 MAY 2026,KALYANIFRG,EQ,KALYANI FORGE LIMITED    ,Listed    ,12 MAY 2026,              10.00,           3638000,            638.40,     2322499200.00
12 MAY 2026,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD ,Listed    ,12 MAY 2026,              10.00,        1032740207,            361.80,   373645406892.60
12 MAY 2026,KAMAHOLD,EQ,KAMA HOLDINGS LTD.       ,Permitted ,12 MAY 2026,              10.00,          32090575,           2634.80,    84552247010.00  
12 MAY 2026,KAMATHOTEL,EQ,KAMAT HOTELS (I) LTD     ,Listed    ,12 MAY 2026,              10.00,          29480072,            174.35,     5139260951.75
12 MAY 2026,KAMDHENU,EQ,KAMDHENU LIMITED         ,Listed    ,12 MAY 2026,               1.00,         281883000,             25.55,     7196472990.00  
12 MAY 2026,KAMOPAINTS,BE,KAMDHENU VENTURES LIMITED,Listed    ,12 MAY 2026,               1.00,         314355000,              5.20,     1637789550.00
12 MAY 2026,KANANIIND,EQ,KANANI INDUSTRIES LTD    ,Listed    ,12 MAY 2026,               1.00,         197868000,              1.60,      316588800.00 
12 MAY 2026,KANCHI,BE,KANCHI KARPOORAM LTD.    ,Permitted ,12 MAY 2026,              10.00,           4343891,            388.15,     1686081291.65    
12 MAY 2026,KANDARP,SM,KANDARP DG SMART BPO LTD ,Listed    ,11 MAY 2026,              10.00,           8973000,            152.00,     1363896000.00   
12 MAY 2026,KANORICHEM,EQ,KANORIA CHEMICALS & INDUS,Listed    ,12 MAY 2026,               5.00,          43693333,             91.80,     4011484902.75
12 MAY 2026,KANPRPLA,EQ,KANPUR PLASTIPACK LIMITED,Listed    ,12 MAY 2026,              10.00,          24012458,            206.65,     4962414570.30  
12 MAY 2026,KANSAINER,EQ,KANSAI NEROLAC PAINTS LTD,Listed    ,12 MAY 2026,               1.00,         808524735,            213.85,   172886844085.05 
12 MAY 2026,KAPSTON,EQ,KAPSTON SERVICES LIMITED ,Listed    ,12 MAY 2026,               5.00,          30432183,            338.95,    10314988427.85   
12 MAY 2026,KARMAENG,EQ,KARMA ENERGY LIMITED     ,Listed    ,12 MAY 2026,              10.00,          11569918,             49.55,      573520835.25  
12 MAY 2026,KARNIKA,SM,KARNIKA INDUSTRIES LTD   ,Listed    ,11 MAY 2026,              10.00,          61997500,            127.60,     7910881000.00   
12 MAY 2026,KARURVYSYA,EQ,KARUR VYSYA BANK LTD     ,Listed    ,12 MAY 2026,               2.00,         966493959,            283.90,   274387634960.10
12 MAY 2026,KATARIA,SM,KATARIA INDUSTRIES LTD   ,Listed    ,12 MAY 2026,              10.00,          21531234,             99.65,     2145587468.10   
12 MAY 2026,KAUSHALYA,EQ,KAUSHALYA INFRA DEV LTD. ,Listed    ,12 MAY 2026,            1000.00,            346306,            890.80,      308489384.80 
12 MAY 2026,KAVDEFENCE,BE,KAVVERI DFS & WIR TEC LTD,Listed    ,12 MAY 2026,              10.00,          34374260,             62.65,     2152859903.80
12 MAY 2026,KAYA,EQ,KAYA LIMITED             ,Listed    ,12 MAY 2026,              10.00,          15187609,            241.85,     3673123236.65      
12 MAY 2026,KAYNES,EQ,KAYNES TECHNOLOGY IND LTD,Listed    ,12 MAY 2026,              10.00,          67034654,           4049.30,   271443424442.20    
12 MAY 2026,KAYTEX,SM,KAYTEX FABRICS LIMITED   ,Listed    ,12 MAY 2026,              10.00,          14699200,             67.20,      987786240.00    
12 MAY 2026,KCEIL,ST,KAY CEE ENERGY & INFRA L ,Listed    ,12 MAY 2026,              10.00,          12224000,            111.65,     1364809600.00     
12 MAY 2026,KCK,SM,KCK INDUSTRIES LTD       ,Listed    ,12 MAY 2026,               2.00,          63601700,             14.45,      919044565.00       
12 MAY 2026,KCP,EQ,KCP LTD                  ,Listed    ,12 MAY 2026,               1.00,         128921160,            161.20,    20783380203.60       
12 MAY 2026,KCPSUGIND,EQ,KCP SUGAR IND CORP LTD.  ,Listed    ,12 MAY 2026,               1.00,         113385050,             25.75,     2918531187.00 
12 MAY 2026,KDDL,EQ,KDDL LIMITED             ,Listed    ,12 MAY 2026,              10.00,          12299280,           2286.00,    28116154080.00      
12 MAY 2026,KDL,SM,KORE DIGITAL LIMITED     ,Listed    ,12 MAY 2026,              10.00,          12024000,            144.80,     1741075200.00       
12 MAY 2026,KEC,EQ,KEC INTL. LIMITED        ,Listed    ,12 MAY 2026,               2.00,         266200000,            551.70,   146862540000.00       
12 MAY 2026,KECL,BE,KIRLOSKAR ELECTRIC CO LTD,Listed    ,12 MAY 2026,              10.00,          66414071,            117.10,     7778415995.50      
12 MAY 2026,KEEPLEARN,EQ,DSJ KEEP LEARNING LTD    ,Listed    ,12 MAY 2026,               1.00,         155712083,              1.95,      302081441.00 
12 MAY 2026,KEI,EQ,KEI INDUSTRIES LTD.      ,Listed    ,12 MAY 2026,               2.00,          95600595,           4997.10,   477725733274.50       
12 MAY 2026,KEL,SM,KUNDAN EDIFICE LIMITED   ,Listed    ,12 MAY 2026,              10.00,          10272000,             92.00,      945024000.00       
12 MAY 2026,KELLTONTEC,EQ,KELLTON TECH SOL LTD     ,Listed    ,12 MAY 2026,               1.00,         527804670,             15.10,     7975128563.70
12 MAY 2026,KEN,SM,KEN ENTERPRISES LIMITED  ,Listed    ,12 MAY 2026,              10.00,          24565480,             34.75,      853650430.00       
12 MAY 2026,KENNAMET,EQ,KENNAMETAL INDIA LIMITED ,Permitted ,12 MAY 2026,              10.00,          21978240,           2974.20,    65367681408.00  
12 MAY 2026,KERNEX,EQ,KERNEX MICROSYS(I) LTD   ,Listed    ,12 MAY 2026,              10.00,          16802422,           1374.00,    23086527828.00    
12 MAY 2026,KESORAMIND,EQ,KESORAM INDUSTRIES LTD   ,Listed    ,12 MAY 2026,              10.00,         310663663,             12.95,     4029307709.10
12 MAY 2026,KEYFINSERV,EQ,KEYNOTE FIN SERV LTD.    ,Listed    ,12 MAY 2026,              10.00,           5566637,            267.95,     1491580384.15
12 MAY 2026,KFINTECH,EQ,KFIN TECHNOLOGIES LIMITED,Listed    ,12 MAY 2026,              10.00,         172524054,            857.35,   147913497696.90  
12 MAY 2026,KHADIM,EQ,KHADIM INDIA LIMITED     ,Listed    ,12 MAY 2026,              10.00,          18378382,            100.20,     1841881444.05    
12 MAY 2026,KHAICHEM,BE,KHAITAN CHEM & FERT LTD  ,Listed    ,12 MAY 2026,               1.00,          96989200,             55.95,     5427515632.00  
12 MAY 2026,KHAITANLTD,BE,KHAITAN (INDIA)LTD.      ,Listed    ,12 MAY 2026,              10.00,           4750000,            144.60,      686945000.00
12 MAY 2026,KHANDSE,EQ,KHANDWALA SECURITIES LTD ,Listed    ,12 MAY 2026,              10.00,          15253805,             17.00,      259009608.90   
12 MAY 2026,KHFM,SM,KHFM HOS FAC MANA SER LTD,Listed    ,12 MAY 2026,              10.00,          23110499,             56.75,     1311520818.25      
12 MAY 2026,KICL,EQ,KALYANI INVEST CO LTD    ,Listed    ,12 MAY 2026,              10.00,           4365306,           4834.50,    21104071857.00      
12 MAY 2026,KILITCH,EQ,KILITCH DRUGS INDIA LTD  ,Listed    ,12 MAY 2026,              10.00,          34961564,            147.95,     5172213778.15   
12 MAY 2026,KIMS,EQ,KRISHNA INST OF MED SCI L,Listed    ,12 MAY 2026,               2.00,         400138935,            750.10,   300144215143.50      
12 MAY 2026,KINGFA,EQ,KINGFA SCI & TEC IND LTD.,Listed    ,12 MAY 2026,              10.00,          13551381,           5261.30,    71297880855.30    
12 MAY 2026,KIOCL,EQ,KIOCL LIMITED            ,Listed    ,12 MAY 2026,              10.00,         607751096,            379.60,   230702316041.60     
12 MAY 2026,KIRANVYPAR,EQ,KIRAN VYAPAR LTD.        ,Permitted ,12 MAY 2026,              10.00,          27284211,            192.00,     5238568512.00
12 MAY 2026,KIRIINDUS,EQ,KIRI INDUSTRIES LIMITED  ,Listed    ,12 MAY 2026,              10.00,          60022554,            393.70,    23630879509.80 
12 MAY 2026,KIRLFER,EQ,KIRLOSKAR FERROUS IND LTD,Permitted ,12 MAY 2026,               5.00,         164921643,            439.60,    72499554262.80   
12 MAY 2026,KIRLOSBROS,EQ,KIRLOSKAR BROTHERS LTD   ,Listed    ,12 MAY 2026,               2.00,          79408926,           1679.00,   133327586754.00
12 MAY 2026,KIRLOSENG,EQ,KIRLOSKAR OIL ENG LTD    ,Listed    ,12 MAY 2026,               2.00,         145349673,           1561.10,   226905374520.30 
12 MAY 2026,KIRLOSIND,EQ,KIRLOSKAR INDUSTRIES LTD ,Listed    ,12 MAY 2026,              10.00,          10509372,           3187.80,    33501776061.60 
12 MAY 2026,KIRLPNU,EQ,KIRLOSKAR PNEUMATIC COM L,Listed    ,12 MAY 2026,               2.00,          64952090,           1495.60,    97142345804.00   
12 MAY 2026,KISSHT,EQ,ONEMI TECHNOLOGY SOL LTD ,Listed    ,12 MAY 2026,               1.00,         168483022,            199.70,    33649429153.85    
12 MAY 2026,KITEX,EQ,KITEX GARMENTS LTD       ,Listed    ,12 MAY 2026,               1.00,         199500000,            156.80,    31283595000.00     
12 MAY 2026,KKCL,EQ,KEWAL KIRAN CLOTHING LTD ,Listed    ,12 MAY 2026,              10.00,          61625185,            456.10,    28107246878.50      
12 MAY 2026,KKJEWELS,SM,KABRA JEWELS LIMITED     ,Listed    ,12 MAY 2026,              10.00,          10485000,            106.35,     1115079750.00  
12 MAY 2026,KKVAPOW,SM,KKV AGRO POWERS LTD.     ,Listed    ,11 MAY 2026,              10.00,            623562,            613.00,      382243506.00   
12 MAY 2026,KLBRENG-B,EQ,KILBURN ENGINEERING LTD. ,Permitted ,12 MAY 2026,              10.00,          52312858,            505.00,    26417993290.00 
12 MAY 2026,KLL,SM,KAUSHALYA LOGISTICS LTD  ,Listed    ,12 MAY 2026,              10.00,          18530000,             39.55,      732861500.00       
12 MAY 2026,KMEW,EQ,KNOWLEDGE MARINE & EN W L,Listed    ,12 MAY 2026,               5.00,          24444108,           2001.90,    48934659805.20      
12 MAY 2026,KMSUGAR,EQ,K M SUGAR MILLS LTD      ,Listed    ,12 MAY 2026,               2.00,          92000170,             29.05,     2673524940.20   
12 MAY 2026,KNAGRI,EQ,KN AGRI RESOURCES LIMITED,Listed    ,12 MAY 2026,              10.00,          24998910,            187.35,     4683545788.50    
12 MAY 2026,KNRCON,EQ,KNR CONSTRU LTD.         ,Listed    ,12 MAY 2026,               2.00,         281234600,            130.55,    36712364684.00    
12 MAY 2026,KODYTECH,ST,KODY TECHNOLAB LIMITED   ,Listed    ,12 MAY 2026,              10.00,          12747560,            802.20,    10226092632.00  
12 MAY 2026,KOHINOOR,EQ,KOHINOOR FOODS LIMITED   ,Listed    ,12 MAY 2026,              10.00,          37071530,             24.85,      921968951.10  
12 MAY 2026,KOKUYOCMLN,EQ,KOKUYO CAMLIN LIMITED    ,Listed    ,12 MAY 2026,               1.00,         100303806,             92.45,     9274089902.75
12 MAY 2026,KOLTEPATIL,EQ,KOLTE PATIL DEV. LTD.    ,Listed    ,12 MAY 2026,              10.00,          88680094,            364.00,    32279554216.00
12 MAY 2026,KONSTELEC,ST,KONSTELEC ENGINEERS LTD  ,Listed    ,12 MAY 2026,              10.00,          15100000,             43.25,      653075000.00 
12 MAY 2026,KONTOR,SM,KONTOR SPACE LIMITED     ,Listed    ,12 MAY 2026,              10.00,           6180000,             67.00,      414060000.00    
12 MAY 2026,KOPRAN,EQ,KOPRAN LTD               ,Listed    ,12 MAY 2026,              10.00,          48287601,            150.40,     7261489438.40    
12 MAY 2026,KORE,SM,JAY JALARAM TECHNO LTD   ,Listed    ,11 MAY 2026,              10.00,          12125000,            146.95,     1781768750.00      
12 MAY 2026,KOTAKBANK,EQ,KOTAK MAHINDRA BANK LTD  ,Listed    ,12 MAY 2026,               1.00,        9946457005,            376.00,  3739867833880.00 
12 MAY 2026,KOTARISUG,EQ,KOTHARI SUG & CHEM LTD.  ,Listed    ,12 MAY 2026,              10.00,          82888580,             26.30,     2181627425.60 
12 MAY 2026,KOTHARIPET,EQ,KOTHARI PETROCHEM LTD    ,Listed    ,12 MAY 2026,              10.00,          58846400,            139.00,     8180238064.00
12 MAY 2026,KOTHARIPRO,EQ,KOTHARI PRODUCTS LTD     ,Listed    ,12 MAY 2026,              10.00,          59687730,             71.85,     4289757155.10
12 MAY 2026,KOTIC,EQ,KOTHARI INDUSTRIAL CORP L,Permitted ,12 MAY 2026,               5.00,         108021773,            177.05,    19123094474.20     
12 MAY 2026,KOTYARK,EQ,KOTYARK INDUSTRIES LTD   ,Listed    ,12 MAY 2026,              10.00,          10279116,            415.05,     4266347095.80   
12 MAY 2026,KOVAI,EQ,KOVAI MEDICAL CENTER & HO,Permitted ,12 MAY 2026,              10.00,          10942262,           5423.00,    59339886826.00     
12 MAY 2026,KPEL,EQ,K.P. ENERGY LIMITED      ,Listed    ,12 MAY 2026,               5.00,          67595841,            359.20,    24280426087.20      
12 MAY 2026,KPIGREEN,EQ,KPI GREEN ENERGY LIMITED ,Listed    ,12 MAY 2026,               5.00,         197341073,            432.70,    85389482287.10  
12 MAY 2026,KPIL,EQ,KALPATARU PROJECT INT LTD,Listed    ,12 MAY 2026,               2.00,         170772546,           1232.60,   210494240199.60      
12 MAY 2026,KPITTECH,EQ,KPIT TECHNOLOGIES LIMITED,Listed    ,12 MAY 2026,              10.00,         274143808,            712.05,   195204098486.40  
12 MAY 2026,KPL,EQ,KWALITY PHARMACEUTICALS L,Permitted ,12 MAY 2026,              10.00,          10376198,           1675.10,    17381169269.80       
12 MAY 2026,KPRMILL,EQ,KPR MILL LTD.            ,Listed    ,12 MAY 2026,               1.00,         341814000,            921.45,   314964510300.00   
12 MAY 2026,KRBL,EQ,KRBL LIMITED             ,Listed    ,12 MAY 2026,               1.00,         228889892,            349.55,    80008461748.60      
12 MAY 2026,KREBSBIO,BE,KREBS BIOCHEMICALS & IND ,Listed    ,12 MAY 2026,              10.00,          21560586,             58.90,     1269702909.55  
12 MAY 2026,KRIDHANINF,EQ,KRIDHAN INFRA LIMITED    ,Listed    ,12 MAY 2026,               2.00,          94779205,              3.30,      310875792.40
12 MAY 2026,KRISHANA,EQ,KRISHANA PHOSCHEM LIMITED,Listed    ,12 MAY 2026,              10.00,          61827600,            681.85,    42157149060.00  
12 MAY 2026,KRISHCA,SM,KRISHCA STRAPPING SLTN L ,Listed    ,12 MAY 2026,              10.00,          14440000,            168.80,     2437472000.00   
12 MAY 2026,KRISHIVAL,EQ,KRISHIVAL FOODS LIMITED  ,Listed    ,12 MAY 2026,              10.00,          22295141,            368.60,     8217988972.60 
12 MAY 2026,KRISHNADEF,EQ,KRISHNA DEF AND ALD IND L,Listed    ,12 MAY 2026,              10.00,          14932192,           1154.00,    17231749568.00
12 MAY 2026,KRITI,BE,KRITI INDUSTRIES IND LTD ,Listed    ,12 MAY 2026,               1.00,          52696000,             83.50,     4400116000.00     
12 MAY 2026,KRITIKA,EQ,KRITIKA WIRES LIMITED    ,Listed    ,12 MAY 2026,               2.00,         266280000,              6.10,     1629633600.00   
12 MAY 2026,KRITINUT,BE,KRITI NUTRIENTS LIMITED  ,Listed    ,12 MAY 2026,               1.00,          50103520,             88.10,     4414120112.00  
12 MAY 2026,KRMAYURVED,ST,KRM AYURVEDA LIMITED     ,Listed    ,12 MAY 2026,              10.00,          21260800,            241.15,     5127041920.00
12 MAY 2026,KRN,EQ,KRN HEAT EXCHANGE N REF L,Listed    ,12 MAY 2026,              10.00,          62156600,           1212.50,    75364877500.00       
12 MAY 2026,KRONOX,EQ,KRONOX LAB SCIENCES LTD  ,Listed    ,12 MAY 2026,              10.00,          37104000,            132.25,     4906261920.00    
12 MAY 2026,KROSS,EQ,KROSS LIMITED            ,Listed    ,12 MAY 2026,               5.00,          64509422,            203.10,    13100573419.75     
12 MAY 2026,KRSNAA,EQ,KRSNAA DIAGNOSTICS LTD   ,Listed    ,12 MAY 2026,               5.00,          32438672,            587.00,    19041500464.00    
12 MAY 2026,KRT,RR,KNOWLEDGE REALTY TRUST   ,Listed    ,12 MAY 2026,             100.00,        4434399541,            117.15,   519578594218.95       
12 MAY 2026,KRYSTAL,EQ,KRYSTAL INTEGRATED SER L ,Listed    ,12 MAY 2026,              10.00,          13971952,            621.40,     8682170972.80   
12 MAY 2026,KSB,EQ,KSB LIMITED              ,Listed    ,12 MAY 2026,               2.00,         174039220,            853.90,   148612089958.00       
12 MAY 2026,KSCL,EQ,KAVERI SEED CO. LTD.     ,Listed    ,12 MAY 2026,               2.00,          51439071,            949.50,    48841397914.50      
12 MAY 2026,KSHINTL,EQ,KSH INTERNATIONAL LIMITED,Listed    ,12 MAY 2026,               5.00,          67755700,            610.55,    41368242635.00   
12 MAY 2026,KSHITIJPOL,BE,KSHITIJ POLYLINE LIMITED ,Listed    ,12 MAY 2026,               2.00,         154244874,              4.55,      703356625.45
12 MAY 2026,KSL,EQ,KALYANI STEELS LIMITED   ,Listed    ,12 MAY 2026,               5.00,          43653060,            808.45,    35291316357.00       
12 MAY 2026,KSOLVES,EQ,KSOLVES INDIA LIMITED    ,Listed    ,12 MAY 2026,               5.00,          23720400,            278.40,     6603759360.00   
12 MAY 2026,KSR,BE,KSR FOOTWEAR LIMITED     ,Listed    ,12 MAY 2026,              10.00,          18378382,             36.60,      673016348.85       
12 MAY 2026,KTKBANK,EQ,KARNATAKA BANK LIMITED   ,Listed    ,12 MAY 2026,              10.00,         378181562,            247.05,    93429754892.10   
12 MAY 2026,KUANTUM,EQ,KUANTUM PAPERS LIMITED   ,Listed    ,12 MAY 2026,               1.00,          87263630,             76.85,     6706209965.50   
12 MAY 2026,KWIL,EQ,KWALITY WALL'S (INDIA) L ,Listed    ,12 MAY 2026,               1.00,        2349591262,             28.05,    65859043073.85      
12 MAY 2026,LAGNAM,EQ,LAGNAM SPINTEX LIMITED   ,Listed    ,12 MAY 2026,              10.00,          17669000,             84.10,     1485786210.00    
12 MAY 2026,LAHOTIOV,EQ,LAHOTI OVERSEAS LTD.     ,Permitted ,12 MAY 2026,               2.00,          29171500,             45.90,     1338680135.00  
12 MAY 2026,LAKPRE,BZ,LAKSHMI PRE SCRE LTD     ,Listed    ,12 MAY 2026,              10.00,          10941667,              6.20,       67838335.40    
12 MAY 2026,LAKSHYA,ST,LAKSHYA POWERTECH LIMITED,Listed    ,12 MAY 2026,              10.00,          10083920,            144.00,     1452084480.00   
12 MAY 2026,LAL,EQ,LORENZINI APPARELS LTD   ,Listed    ,12 MAY 2026,               1.00,         172736551,              6.95,     1200519029.45       
12 MAY 2026,LALPATHLAB,EQ,DR. LAL PATH LABS LTD.   ,Listed    ,12 MAY 2026,              10.00,         167555020,           1587.00,   265909816740.00
12 MAY 2026,LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD. ,Listed    ,12 MAY 2026,               5.00,          10377600,            105.40,     1094006592.00
12 MAY 2026,LAMOSAIC,SM,LAMOSAIC INDIA LIMITED   ,Listed    ,12 MAY 2026,              10.00,          10338008,             22.15,      228986877.20  
12 MAY 2026,LANCORHOL,BE,LANCOR HOLDINGS LIMITED  ,Listed    ,12 MAY 2026,               2.00,          73550560,             24.35,     1789485124.80 
12 MAY 2026,LANDMARK,EQ,LANDMARK CARS LIMITED    ,Listed    ,12 MAY 2026,               5.00,          41464910,            371.85,    15418726783.50  
12 MAY 2026,LANDSMILL,EQ,LANDSMILL GREEN LIMITED  ,Listed    ,12 MAY 2026,               1.00,        1410695055,              0.90,     1269625549.50 
12 MAY 2026,LAOPALA,EQ,LA OPALA RG LIMITED      ,Listed    ,12 MAY 2026,               2.00,         111000000,            174.75,    19396140000.00   
12 MAY 2026,LASA,BE,LASA SUPERGENERICS LTD   ,Listed    ,12 MAY 2026,              10.00,          50101239,              8.00,      401310924.40      
12 MAY 2026,LATENTVIEW,EQ,LATENT VIEW ANALYTICS LTD,Listed    ,12 MAY 2026,               1.00,         206924980,            294.35,    60908367863.00
12 MAY 2026,LATTEYS,EQ,LATTEYS INDUSTRIES LTD   ,Listed    ,12 MAY 2026,               2.00,          57495825,             26.65,     1531113819.75   
12 MAY 2026,LAURUSLABS,EQ,LAURUS LABS LIMITED      ,Listed    ,12 MAY 2026,               2.00,         539856582,           1268.00,   684538145976.00
12 MAY 2026,LAXMICOT,BE,LAXMI COTSPIN LIMITED    ,Listed    ,12 MAY 2026,              10.00,          17147670,             14.15,      242811007.20  
12 MAY 2026,LAXMIDENTL,EQ,LAXMI DENTAL LIMITED     ,Listed    ,12 MAY 2026,               2.00,          54962149,            204.05,    11213927260.45
12 MAY 2026,LAXMIINDIA,BE,LAXMI INDIA FINANCE LTD  ,Listed    ,12 MAY 2026,               5.00,          52267875,            131.75,     6885769852.50
12 MAY 2026,LCCINFOTEC,EQ,LCC INFOTECH LTD         ,Listed    ,12 MAY 2026,               2.00,         126593350,              5.30,      672210688.50
12 MAY 2026,LEMERITE,EQ,LE MERITE EXPORTS LIMITED,Listed    ,12 MAY 2026,              10.00,          25033600,            437.90,    10962213440.00  
12 MAY 2026,LEMONTREE,EQ,LEMON TREE HOTELS LTD    ,Listed    ,12 MAY 2026,              10.00,         792246464,            111.90,    88636534392.30 
12 MAY 2026,LENSKART,EQ,LENSKART SOLUTIONS LTD   ,Listed    ,12 MAY 2026,               2.00,        1736416007,            475.95,   826447198531.65  
12 MAY 2026,LEXUS,BE,LEXUS GRANITO (INDIA) LTD,Listed    ,12 MAY 2026,              10.00,          20790724,             19.15,      398142364.60     
12 MAY 2026,LFIC,EQ,LAKSHMI FIN IND CORP LTD ,Listed    ,12 MAY 2026,              10.00,           3000000,            144.70,      434100000.00      
12 MAY 2026,LGBBROSLTD,EQ,LG BALAKRISHNAN & BROS   ,Listed    ,12 MAY 2026,              10.00,          31892416,           1675.50,    53435743008.00
12 MAY 2026,LGEINDIA,EQ,LG ELECTRONICS INDIA LTD ,Listed    ,12 MAY 2026,              10.00,         678772392,           1495.30,  1014968357757.60  
12 MAY 2026,LGHL,EQ,LAXMI GOLDORNA HOUSE LTD ,Listed    ,12 MAY 2026,              10.00,          50092560,            241.55,    12099857868.00      
12 MAY 2026,LIBAS,EQ,LIBAS CONSU PRODUCTS LTD ,Listed    ,12 MAY 2026,              10.00,          26344580,             12.05,      317715634.80     
12 MAY 2026,LIBERTSHOE,EQ,LIBERTY SHOES LTD        ,Listed    ,12 MAY 2026,              10.00,          17040000,            238.30,     4060632000.00
12 MAY 2026,LICHSGFIN,EQ,LIC HOUSING FINANCE LTD  ,Listed    ,12 MAY 2026,               2.00,         550063000,            567.65,   312243261950.00 
12 MAY 2026,LICI,EQ,LIFE INSURA CORP OF INDIA,Listed    ,12 MAY 2026,              10.00,        6324997701,            780.75,  4938241955055.75      
12 MAY 2026,LIKHITHA,BE,LIKHITHA INFRASTRUC LTD  ,Listed    ,12 MAY 2026,               5.00,          39450000,            209.35,     8259252000.00  
12 MAY 2026,LINC,EQ,LINC LIMITED             ,Listed    ,12 MAY 2026,               5.00,          59489164,             99.05,     5892996585.85      
12 MAY 2026,LINCOLN,EQ,LINCOLN PHARMA LTD       ,Listed    ,12 MAY 2026,              10.00,          20029728,            669.55,    13410904382.40   
12 MAY 2026,LINDEINDIA,EQ,LINDE INDIA LIMITED      ,Listed    ,12 MAY 2026,              10.00,          85284223,           7455.00,   635793882465.00
12 MAY 2026,LLOYDS,ST,LLOYDS LUXURIES LIMITED  ,Listed    ,30 APR 2026,              10.00,          24134873,             93.15,     2248163419.95    
12 MAY 2026,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED ,Listed    ,12 MAY 2026,               1.00,        1398082422,             67.45,    94328621012.35
12 MAY 2026,LLOYDSENT,EQ,LLOYDS ENTERPRISES LTD   ,Listed    ,12 MAY 2026,               1.00,        1492421941,             71.00,   105961957811.00 
